chr	start	end	H3K4me3	H3K9me2	H3K27me3	H3K5ac	H3K56ac	Mnase	ATAQ	Transcripts_ds	Exons_ds	TE_ds	SNPs_ds	TSS_dt	TTS_dt	Telomere_dt	Centromere_dt	AT	CG	mCG	mCHG	Motif_ds	class
9	141198795	141200795	35.5902694220371	-1.96950076409447	12.235857362976	2.93275377240815	8.50763105312882	81	2	1	4	0	20	0	2604	15820288	86988795	0.4395	0.5605	0	0	12	1
9	141698703	141700703	-0.612899410624137	0.354950761210822	0.28519914642796	3.32383686026148	0.128693896358124	56	6	0	0	1	32	3681	6972	15320380	87488703	0.59	0.41	0	0	28	1
9	141709893	141711893	-0.675952218656692	-0.365478913646308	4.33744986181427	0.562322888897875	0.324756319367904	80	5	0	0	0	7	1080	796	15309190	87499893	0.494	0.506	0	0	7	1
9	141731755	141733755	20.6086051039942	-2.84929175900449	-2.55937859221758	7.26528793482622	10.3838111696217	93	2	1	3	0	17	923	694	15287328	87521755	0.443	0.557	0	0	0	1
9	141794195	141796195	6.70863222789449	-1.85799086866071	5.12166153055984	6.2370131486038	13.8645228267247	131	2	1	1	0	18	827	0	15224888	87584195	0.428	0.572	0	0	15	1
9	142045581	142047581	2.19785672685785	-0.398890739542188	-1.38009942035366	6.98204626118658	14.8070685459417	114	5	0	0	2	30	1870	2950	14973502	87835581	0.4765	0.5235	0	0	7	1
9	142045695	142047695	2.29881583841767	-0.290742116976106	-1.43738382615501	7.03692931731155	15.1845457400279	117	4	0	0	2	32	1984	3064	14973388	87835695	0.48	0.52	0	0	7	1
9	142237968	142239968	19.710736848546	0.489181529575631	-2.79906357766527	26.1473727677391	18.3562959956948	101	14	0	0	0	10	3528	10495	14781115	88027968	0.5285	0.4715	0	0	8	1
9	142300475	142302475	-0.466889254271828	0.394960819435489	-2.2729565632108	-0.412488062983896	-0.809969794887516	59	0	0	0	2	19	2755	7026	14718608	88090475	0.58	0.42	100	100	8	1
9	142722468	142724468	-0.742624034014192	0.3814106581196	-1.36297906425025	3.96427527147963	2.90303654629178	117	3	9	5	0	41	552	0	14296615	88512468	0.5535	0.4465	50	0	3	1
9	142848426	142850426	-1.37180897760058	-1.55023667367498	-1.16215881576051	-0.571052074941132	-0.812197625372828	156	0	0	0	6	34	27495	25575	14170657	88638426	0.443	0.557	100	100	1	1
9	142903597	142905597	-1.66925780129262	-1.56118106434329	-0.32326136669357	3.88565427290741	3.68046934385189	59	2	0	0	0	8	1123	4329	14115486	88693597	0.461	0.539	0	0	13	1
9	143080696	143082696	-0.847202152898956	-0.950640399744191	1.11687394526378	1.559860830723	0.174477813876636	147	12	0	0	0	8	12780	17215	13938387	88870696	0.461	0.489	0	0	27	1
9	143184288	143186288	65.0036581821465	-2.76691449872072	4.69235331523467	1.37847262185088	19.4544696816284	68	5	1	1	0	4	713	115	13834795	88974288	0.3485	0.6515	0	0	62	1
9	143294743	143296743	18.7480062814028	-2.86522311860656	0.817879154743562	1.79379912840341	7.2499473725074	67	2	2	3	0	26	5	0	13724340	89084743	0.3835	0.6165	0	0	64	1
9	144119239	144121239	16.9757933181186	-1.66404636713024	-1.0653600166312	2.53091959350377	20.18611856167	68	2	3	3	0	13	123	0	12899844	89909239	0.4335	0.5665	0	0	40	1
9	144144462	144146462	6.62015309520265	-1.07709676930817	-0.566920720522415	1.92537848506434	4.9322299302489	0	0	0	0	2	3	64	2845	12874621	89934462	0.4385	0.4295	0	0	25	1
9	144145628	144147628	10.8477692550777	-0.641016692769595	-0.864539768141463	-0.0487978997072904	4.01158898742036	41	6	1	1	2	5	0	1679	12873455	89935628	0.4815	0.4185	50	66.6666666666667	17	1
9	145316668	145318668	-1.29780587420853	-2.06265037760775	-0.220539230073128	5.47990693015718	3.01428132723201	159	2	0	0	0	11	3123	1084	11702415	91106668	0.431	0.569	0	0	14	1
9	145323053	145325053	-0.71919375978671	-2.87536909391287	-2.46720381783941	5.40037218605259	10.1228615161894	187	11	0	0	2	27	770	3165	11696030	91113053	0.4085	0.5915	0	0	23	1
9	145603337	145605337	14.9926146134023	-1.50188799542958	1.43356231809622	2.07886829310779	10.88399246433	123	28	1	1	0	10	868	0	11415746	91393337	0.483	0.517	0	0	17	1
9	146785959	146787959	0.872721750942901	-1.85867459239683	52.1197140900531	2.0263182042995	0.330932879336165	122	2	1	7	0	19	720	0	10233124	92575959	0.45	0.55	0	0	23	1
9	146955103	146957103	5.45731380860227	0.118074836401344	84.7537878787879	1.8398557915136	0.251971629979501	101	0	1	2	0	24	0	3739	10063980	92745103	0.5095	0.4905	0	0	21	1
9	147408102	147410102	20.9871084989589	-0.441516190195125	3.33327218920439	16.5312314334684	8.77838582875694	124	0	6	5	0	26	0	0	9610981	93198102	0.494	0.506	0	0	2	1
9	147411088	147413088	-0.747959271616946	-1.23973315107371	2.09793149411794	3.651715975227	3.0541421505261	80	5	3	8	0	6	1935	1280	9607995	93201088	0.4855	0.5145	0	0	14	1
9	147595041	147597041	3.07401093835637	0.579103805408491	-2.14256670824467	-0.0655369402044925	6.53988310159894	35	1	1	1	0	48	0	1557	9424042	93385041	0.5795	0.4205	40	0	2	1
9	147598165	147600165	-1.22760832491075	1.26879439261095	-2.06093929610879	1.83843656972928	4.06527036390477	52	5	2	4	0	24	0	0	9420918	93388165	0.592	0.408	50	0	1	1
9	147734548	147736548	-0.829107116274228	0.917104645312972	-2.24398953212513	14.4412037800292	19.7920860524205	87	1	0	0	0	21	826	3	9284535	93524548	0.5525	0.4475	0	0	2	1
9	147760775	147762775	-2.48588493869887	0.518113261944724	0.69283941105975	-0.291057114150536	-0.464202499385679	75	10	0	0	2	33	1375	3003	9258308	93550775	0.557	0.443	0	50	13	1
9	147773989	147775989	-1.49076985240047	0.784308292014039	-2.12942072052242	1.77797383343858	-1.03519411874096	46	2	0	0	1	2	6185	2185	9245094	93563989	0.584	0.416	100	100	1	1
9	147906991	147908991	-1.76840740918997	0.223665412352092	14.5306347372025	3.88423505112309	0.188231665555419	92	2	0	0	0	13	9178	7755	9112092	93696991	0.5755	0.4245	0	0	26	1
9	148059349	148061349	7.59193118065823	-0.66247518807358	-0.762467287891017	4.7078891622781	9.0637215548069	69	1	2	2	1	12	1260	0	8959734	93849349	0.488	0.512	20	0	28	1
9	148239566	148241566	0.248965318343927	-1.91990895178339	12.735672401986	3.46058762780773	-0.153840366207307	147	0	4	8	0	11	0	1648	8779517	94029566	0.4375	0.5625	0	0	11	1
9	148239918	148241918	-0.921111982906347	-1.27489017555189	7.36385495389733	3.75032272714547	-0.729034180789378	168	0	4	7	0	14	0	2000	8779165	94029918	0.4445	0.5555	0	0	8	1
9	148243860	148245860	-0.535370573291801	1.65452715461834	-0.312064348081297	0.467876595360817	-1.13433924548851	20	1	0	0	7	5	2896	2754	8775223	94033860	0.6575	0.3425	0	100	5	1
9	148712022	148714022	20.5185030144092	-3.13851363463093	20.3680265120943	1.93704332164776	2.76880642447615	105	1	1	5	0	29	537	284	8307061	94502022	0.417	0.583	0	0	11	1
9	149299695	149301695	-0.591278640059128	1.08697044822084	17.7604587032553	0.57114928191266	0.581437076061868	41	0	0	0	0	25	3772	2845	7719388	95089695	0.6325	0.3675	0	0	114	1
9	149300058	149302058	-1.10864745011086	0.595145045746083	11.8078484603908	0.556743208732141	0.102013291743607	35	5	0	0	0	18	3409	2482	7719025	95090058	0.593	0.407	0	0	114	1
9	149464927	149466927	-0.684999736969055	-1.34086768794941	-0.526756670824467	-0.707802842487379	-0.217647032142925	42	0	0	0	0	2	27867	34338	7554156	95254927	0.3545	0.6455	100	100	14	1
9	149798545	149800545	-1.02388059812864	-0.96551509539043	-0.58201567735466	1.64264228767664	-0.0162351479079339	61	0	0	0	0	9	1312	2128	7220538	95588545	0.4665	0.5335	0	0	14	1
9	149933373	149935373	-1.24741959181328	0.595886115295142	-0.798656969207817	4.9213362303603	1.17910930003167	27	0	0	0	1	11	1207	2715	7085710	95723373	0.5565	0.4435	85.7143	0	13	1
9	149991830	149993830	-0.522704047654492	-1.75725332645645	10.6239452637758	2.87645149449886	1.52092786605056	99	4	0	0	0	13	5426	8103	7027253	95781830	0.47	0.53	0	0	6	1
9	150582620	150584620	24.1455131957588	-1.23638149998673	43.4542152762492	0.678076950593973	1.03023152628266	62	0	1	1	2	5	187	0	6436463	96372620	0.487	0.513	100	50	33	1
9	151449790	151451790	-2.06404672921953	0.62458365352214	-2.52513788001076	0.514438734722952	4.07564911909982	65	0	0	0	1	19	25671	29921	5569293	97239790	0.557	0.443	0	0	2	1
9	151517032	151519032	12.4669205941291	-2.38136339593283	52.5951861227285	1.363152803138	5.24151149894038	102	0	2	6	0	17	2594	0	5502051	97307032	0.415	0.585	0	0	28	1
9	151536614	151538614	-0.885015183041556	0.25503087792995	-1.72315619879179	3.82752450393338	2.89265779109674	74	15	0	0	0	12	521	3004	5482469	97326614	0.51	0.49	0	0	10	1
9	151551883	151553883	20.3615425626974	-0.439273737986558	-1.58684300633453	3.17643220863571	18.6495291807107	32	7	5	9	0	33	0	0	5467200	97341883	0.487	0.513	0	0	28	1
9	152250960	152252960	18.6884792073105	-0.91971003108932	-2.23871585100399	3.11038979217927	13.1719076712341	55	10	2	1	3	9	0	2797	4768123	98040960	0.4665	0.5335	0	0	57	1
9	152251692	152253692	21.5766709087402	-1.11627954682875	-1.86734169785017	4.15865033174795	17.308428589762	84	8	2	1	0	22	0	2065	4767391	98041692	0.4525	0.5475	0	0	57	1
9	152708473	152710473	12.5443561580767	0.444940004637313	-1.61451072468022	2.25001088718081	9.80689645604197	39	0	2	2	2	36	0	0	4310610	98498473	0.555	0.445	0	0	14	1
9	153960116	153962116	-1.47629382310068	-1.2910605401864	2.516768777362	1.45942658773979	0.668802715872105	77	3	1	2	0	30	0	2386	3058967	99750116	0.4935	0.5065	0	0	4	1
10	2785052	2787052	1.18093432322511	0.640629704750079	-0.767740969012155	1.11480843227707	1.92393839875284	64	5	2	5	1	27	0	0	2785050	47282948	0.585	0.415	88.2353	0	7	1
10	3186932	3188932	30.8234771347759	-4.03535480980212	1.32094247560349	5.82310586383558	27.2789705342071	111	8	5	8	0	8	0	681	3186930	46881068	0.3645	0.6355	0	0	69	1
10	4676747	4678747	8.13110730804431	-0.591907701413746	0.408366351162961	3.14062116032463	12.0417039194609	154	18	3	8	0	17	294	340	4676745	45391253	0.467	0.533	0	0	12	1
10	4751071	4753071	6.54452703491745	-1.01005297117413	61.0961307995206	1.46825298075457	0.0366191298334249	89	4	2	4	0	9	97	0	4751069	45316929	0.4845	0.5155	0	0	24	1
10	4751398	4753398	6.97179375538421	-1.12573217661825	53.5348567393059	0.965984558866987	0.635118452546276	103	5	2	4	0	7	0	0	4751396	45316602	0.466	0.534	0	0	24	1
10	4752444	4754444	6.20021766277045	-2.00889406617664	36.2742130750605	2.05330285959581	1.2015877094194	73	12	2	4	1	9	0	12	4752442	45315556	0.4425	0.5575	0	0	32	1
10	4752604	4754604	6.33003555954517	-2.65615529461671	40.7037612810918	2.23235810115124	1.43133439575501	74	16	2	4	1	9	0	172	4752602	45315396	0.4225	0.5775	0	0	38	1
10	4753532	4755532	-1.84584297313764	-3.12986423109377	60.2776019884071	3.39687817866797	0.2098829762001	212	16	0	0	0	14	349	1100	4753530	45314468	0.405	0.595	0	0	10	1
10	4754067	4756067	-1.91975280314503	-2.77107418695039	72.9282458360848	3.26387960022272	0.0922081695477717	235	9	0	0	0	15	884	1635	4754065	45313933	0.4275	0.5725	0	0	14	1
10	5087728	5089728	-0.591278640059128	-0.200040669342638	-0.973185242253039	-0.359937974175607	-0.0356586280673024	28	3	0	0	1	2	20067	21724	5087726	44980272	0.541	0.459	100	100	7	1
10	5124400	5126400	15.3855940376668	-1.50083133147375	0.347107576980458	1.61241091953129	9.16401394755287	21	4	1	3	0	7	590	0	5124398	44943600	0.454	0.546	0	0	27	1
10	6049040	6051040	-0.526323054979437	0.268590661026533	30.7179696480544	0.947826296585469	-0.740560201982849	56	3	0	0	4	8	23774	25123	6049038	44018960	0.5375	0.4625	100	50	10	1
10	6864575	6866575	32.383101399735	-2.46667645394199	6.54467648641378	5.04926060489177	20.4279649021982	95	5	1	1	0	8	7	0	6864573	43203425	0.439	0.561	0	0	21	1
10	6865527	6867527	31.1642607729827	-2.88900065549343	10.4481176779906	3.59033949340392	20.1633866865384	54	9	1	1	1	7	0	126	6865525	43202473	0.4415	0.5585	0	0	19	1
10	6865646	6867646	30.962342549863	-3.10523093303196	11.3271791767554	3.43593593982811	19.8850546191997	45	12	1	1	1	9	0	245	6865644	43202354	0.427	0.573	0	0	35	1
10	7108775	7110775	14.1236984165537	-1.4422697103284	22.2644881013525	1.24456029787327	3.60603045697739	130	2	1	3	0	15	538	0	7108773	42959225	0.4555	0.5445	0	0	19	1
10	7116788	7118788	1.07644947772501	-1.58533154144987	-1.0653600166312	2.71464076969258	3.94422046076871	114	5	0	0	0	23	5474	7986	7116786	42951212	0.467	0.533	100	0	19	1
10	7134867	7136867	-1.02569010179111	-0.654576475866178	11.5451197813486	1.67054068850531	-0.776792463049364	117	4	0	0	1	10	171	1256	7134865	42933133	0.542	0.458	23.6364	0	15	1
10	7135528	7137528	7.48735306177347	-1.63672589815618	16.4237716144496	1.44451503830732	0.574433417350557	43	5	1	1	0	16	0	595	7135526	42932472	0.487	0.513	0	0	21	1
10	7135619	7137619	10.6188950237903	-2.03919324601798	17.1085858585859	1.23198171575748	0.640721379515325	35	4	1	1	0	17	0	504	7135617	42932381	0.4755	0.5245	0	0	23	1
10	8853210	8855210	3.9555936608423	-0.305243872402641	5.47534210140142	5.97192973724567	3.15443454327207	73	30	1	2	1	21	0	656	8853208	41214790	0.5365	0.4635	0	0	41	1
10	9601970	9603970	28.5592284127146	-0.672181255566561	-2.98276347005161	11.8103554197941	27.3289566469524	78	8	1	1	0	23	0	4881	9601968	40466030	0.4645	0.5355	0	0	2	1
10	10288799	10290799	0.297635370461364	1.1433517738609	-2.58769596693326	12.3730865779724	9.78696604439493	79	0	2	6	2	45	433	0	10288797	39779201	0.562	0.438	100	0	4	1
10	10289088	10291088	0.508601111893364	0.659243424374045	-2.51329120502849	13.7143289297279	10.9665822759143	92	0	1	5	2	45	722	0	10289086	39778912	0.5355	0.4645	33.3333	0	4	1
10	10292453	10294453	-1.67821204622032	-0.778465177034126	-2.58177262944212	0.770190276814349	-1.9319559204395	89	4	1	1	0	72	2035	0	10292451	39775547	0.4705	0.5295	100	100	1	1
10	10388795	10390795	-1.49619836338788	-0.738890215732447	-1.14041443490596	2.31838627095394	-0.908221121380476	108	0	0	0	3	3	8729	13271	10388793	39679205	0.4845	0.5155	100	77.5	5	1
10	10584946	10586946	-0.811198626418828	0.698813574785377	-1.31754133343116	-0.750107316496568	-1.07142637980748	58	0	0	0	1	18	5610	893	10584944	39483054	0.5705	0.4295	100	77.7777777777778	26	1
10	10618677	10620677	18.538943317018	-1.1469516668898	-1.23388852202412	9.3557238575459	14.6163555841572	93	0	2	4	0	10	0	1282	10618675	39449323	0.4315	0.5685	0	0	34	1
10	14307805	14309805	9.19461043997802	0.645740987090399	7.29204881747255	1.26454605121952	4.20427631394641	21	0	1	2	0	22	314	918	14307803	35760195	0.5785	0.4215	0	0	47	1
10	14500681	14502681	-0.917492975581401	-0.694648690794128	-1.71723286130066	1.58451251870262	1.66783127505809	101	17	0	0	0	19	6564	524	14500679	35567319	0.502	0.498	0	0	35	1
10	16219966	16221966	-1.59534797128523	0.444437940120695	0.406990608261795	1.23664765039085	-0.931846796766631	84	1	0	0	2	47	177	1154	16219964	33848034	0.57	0.43	100	75	14	1
10	16524096	16526096	0.2308702817192	0.13169677620121	56.3412958275246	1.54870147039153	-0.708850303398495	104	0	1	3	2	13	1523	0	16524094	33543904	0.5755	0.4245	0	0	15	1
10	24660936	24662936	13.7090049483396	-0.874220561194977	0.624931212854942	2.35419731926502	18.7419241144907	128	4	1	1	0	16	0	3048	24660934	25407064	0.4405	0.5595	0	0	63	1
10	24661407	24663407	2.8450434336843	0.558874011499144	-0.242933267297674	2.64068570575372	7.14545278453464	116	5	1	1	0	21	0	3519	24661405	25406593	0.527	0.473	0	0	17	1
10	71557464	71559464	-1.07978866489596	-0.266065905772401	-0.194896910998606	-0.239012501594194	-0.142381046525372	38	2	0	0	0	9	58520	60375	71557462	19747464	0.4865	0.5135	100	100	3	1
10	77203093	77205093	-1.09236191714861	-1.54786028627915	45.172823880451	1.36548577045468	1.75347601587069	211	4	0	0	0	19	9316	2723	72422451	25393093	0.4995	0.5005	0	0	7	1
10	85726575	85728575	-1.36999947393811	-2.15755000059366	9.52159304913542	-0.598036730237434	-0.817547086598039	112	0	0	0	0	25	12246	12542	63898969	33916575	0.471	0.529	100	100	15	1
10	86996252	86998252	-1.22941782857322	0.990775156246653	30.5901784185683	0.585555355093179	-1.12001176081051	49	0	0	0	3	59	74	2301	62629292	35186252	0.582	0.418	100	81.6666666666667	0	1
10	89432051	89434051	9.71949708483364	-1.23375648577777	27.4018942451146	5.00786987641494	4.44109336050486	156	2	2	7	0	12	1029	91	60193493	37622051	0.463	0.537	0	0	4	1
10	97768395	97770395	-1.67287680861757	0.290183091517779	-1.22009287793186	-0.786832110340022	-1.9154006052762	89	0	0	0	0	32	104964	105512	51857149	45958395	0.5345	0.4655	100	100	1	1
10	97810430	97812430	-0.587659632734182	1.28552897846536	1.90838469440164	2.11467934141888	0.03094950135284	79	2	0	0	1	45	103345	101013	51815114	46000430	0.5955	0.4045	77.5	50	3	1
10	99601138	99603138	-1.15188899124088	0.838260695335686	2.94607699268716	0.604627362907064	-0.994759662447663	60	0	0	0	2	44	13062	15341	50024406	47791138	0.562	0.438	100	100	6	1
10	113178372	113180372	-1.03473762010347	0.228943921240875	-0.424034534204026	0.0595489907583387	-0.853779347664553	38	0	0	0	0	3	1940	711	36447172	61368372	0.5485	0.4515	100	100	20	1
10	116248008	116250008	-0.886917960088692	1.50338014117962	13.5528254701984	-0.440386463812566	-1.03239265525644	25	0	0	0	0	30	98770	99526	33377536	64438008	0.659	0.341	100	66.6666666666667	1	1
10	118582181	118584181	-1.30332765858061	0.00301719799005595	-1.07720669161347	-0.64825385172904	-1.99264095563522	65	0	0	0	8	66	49276	53364	31043363	66772181	0.5325	0.4675	100	100	0	1
10	122250611	122252611	10.2836331699557	-2.46462047184327	39.4743439234965	-0.0896831519321637	0.130668261099598	140	0	1	2	0	16	440	0	27374933	70440611	0.437	0.563	0	0	12	1
10	124113498	124115498	-0.0521025126730548	0.218879346199232	-1.41036576417932	4.69490231088189	2.83732221712623	135	0	0	0	8	32	2508	1492	25512046	72303498	0.5135	0.4865	0	0	1	1
10	127435601	127437601	-0.638139188514092	-0.953886980985995	-1.24248691515641	-0.434806783646832	-1.17929606426397	41	0	0	0	0	4	6136	8382	22189943	75625601	0.4735	0.5265	100	79.1666666666667	32	1
10	130307970	130309970	5.6197027713015	-1.674431347469	19.8412698412698	3.84101683158153	2.37782884445501	98	0	2	9	1	26	638	1268	19317574	78497970	0.46	0.54	0	0	17	1
10	132192761	132194761	-0.639855418791901	-0.844547759276826	3.87455059065229	3.63173022188075	2.30593795532119	111	18	0	0	3	15	2447	6380	17432783	80382761	0.487	0.513	0	0	7	1
10	132372550	132374550	-1.58268144564792	-0.351474411846044	-0.667617457871695	3.34899402449305	0.187978199811582	58	5	0	0	0	12	16093	21173	17252994	80562550	0.5135	0.4865	0	0	12	1
10	132552607	132554607	-1.27627837702818	0.557750379949687	4.81219580795852	1.70959844966545	-0.705475206914759	64	1	0	0	0	9	1308	723	17072937	80742607	0.563	0.437	100	84.6153846153846	5	1
10	132569455	132571455	43.5821382214556	-4.94309265160939	-0.304841697850172	2.50626790552416	39.2588421524738	71	2	1	1	0	14	0	4391	17056089	80759455	0.3635	0.6365	0	0	52	1
10	133135076	133137076	6.07573500359849	-1.89657132270985	62.8707244967838	2.70855561327489	1.2743723988078	117	15	1	3	0	14	0	1308	16490468	81325076	0.4165	0.5835	0	0	34	1
10	133393305	133395305	25.3499710665961	-1.43063678503362	-1.225366559053	3.55452844509284	13.3811503129235	104	12	2	2	0	24	1393	0	16232239	81583305	0.4345	0.5655	0	0	18	1
10	133752378	133754378	3.34983899148339	-0.611147798960898	-1.04953897326779	1.25988011658615	1.20184117516324	49	6	1	1	0	16	0	0	15873166	81942378	0.489	0.461	100	73.2142857142857	5	1
10	133760420	133762420	2.05718180810829	-1.16095616869006	-1.51178858805977	2.96207139502114	7.39793134600182	147	18	1	4	0	19	0	4281	15865124	81950420	0.4405	0.5595	0	0	63	1
10	134518706	134520706	33.850440977908	0.0810434890439573	-2.06751228996992	11.9656727189023	25.5496938267217	43	10	2	1	0	19	0	7761	15106838	82708706	0.584	0.416	0	0	33	1
10	134608376	134610376	33.3888869612389	-6.47119672802495	-0.311414691711302	-0.0464649323906074	28.5754344736357	98	2	1	3	0	8	145	72	15017168	82798376	0.323	0.677	0	0	64	1
10	135084503	135086503	-1.3195199181582	0.555321457631268	-2.29600025680534	1.5765998712202	2.36490209151928	63	0	0	0	4	26	1677	3909	14541041	83274503	0.5875	0.4125	0	0	5	1
10	136902629	136904629	40.5911779048037	-2.86286116388177	-1.0660096730012	2.19654705284015	29.267475996127	65	12	3	9	0	26	0	200	12722915	85092629	0.38	0.62	0	0	44	1
10	136903219	136905219	34.3623812769723	-3.2116295461254	-1.30107063369775	1.6663802301239	24.6885906530905	55	21	3	7	0	25	291	0	12722325	85093219	0.385	0.615	0	0	31	1
10	138053080	138055080	3.66357334813769	-1.45179411860188	-0.668916770611686	1.89981305155236	8.44019582496563	123	12	1	1	0	10	0	4278	11572464	86243080	0.4625	0.5375	100	0	11	1
10	138636398	138638398	4.2909487880616	-0.851705401935167	0.662496637072908	5.39245953857017	6.3264382646828	35	0	2	1	2	10	0	1649	10989146	86826398	0.4885	0.5115	25	75	14	1
10	138832436	138834436	-0.540799084279219	0.792709068738059	32.0125437180522	1.89098665853757	-0.501008393451406	84	45	1	1	4	13	777	0	10793108	87022436	0.5935	0.4065	0	0	9	1
10	139149672	139151672	12.8526620037436	-1.41034964531134	15.2991017927459	2.52300694602136	4.26183971840223	82	0	1	3	0	18	0	1039	10475872	87339672	0.4185	0.5815	0	0	19	1
10	140400958	140402958	-0.178394675507491	-1.02039022748064	46.3133147455181	0.952492231218835	0.711785169906092	115	4	1	0	0	18	3010	2906	9224586	88590958	0.466	0.534	0	0	19	1
10	140693961	140695961	-0.153154897617537	0.904214153281471	-1.10617372269915	3.16851956115329	0.916251983369445	43	3	3	2	0	12	0	1346	8931583	88883961	0.565	0.435	0	0	14	1
10	140696236	140698236	46.2450746989228	-2.1581715676265	-0.830948712304644	3.77822112797414	24.0190275399869	37	5	3	5	0	15	305	0	8929308	88886236	0.381	0.619	0	0	48	1
10	140897692	140899692	-1.36457096295069	0.760047934171933	19.721427348546	4.08236230049241	-0.734637107758426	70	5	0	0	0	2	4490	3385	8727852	89087692	0.5565	0.4435	0	0	29	1
10	140921744	140923744	-0.832819396983837	0.354826447804255	-1.68891548658498	0.136750767546247	-1.02061316831913	41	3	0	0	0	3	1186	3744	8703800	89111744	0.5635	0.4365	100	100	9	1
10	141244889	141246889	0.299444874123836	-0.430997274669106	-0.641975138797173	8.58421156591877	12.6919102539166	116	6	0	0	0	30	2467	4138	8380655	89434889	0.46	0.54	0	0	11	1
10	141499064	141501064	19.9017980496908	-0.563602346967839	-1.67244478685157	11.1099597485372	21.248059986537	50	4	2	6	0	29	0	3014	8126480	89689064	0.484	0.516	0	0	53	1
10	141500904	141502904	0.946631580950292	-0.575483899075757	-2.40594504365691	5.81985915098653	0.57500705034977	95	2	0	0	0	7	462	4854	8124640	89690904	0.538	0.462	0	0	6	1
10	141501508	141503508	-0.0918183198627911	0.133193347970371	-2.12544635214127	4.58371697684763	1.24539726219644	48	0	0	0	0	22	1066	5458	8124036	89691508	0.561	0.439	0	0	4	1
10	141587376	141589376	7.26752634879843	-0.430122269932784	-1.18780113483503	2.95831920592014	4.81290092611047	104	2	1	4	0	17	2657	0	8038168	89777376	0.508	0.492	50	0	3	1
10	142201291	142203291	-0.454222728634519	1.11267484290952	-0.628752720913738	2.16956239754385	0.355065486209996	34	0	0	0	0	11	6902	4655	7424253	90391291	0.601	0.399	28.5714	0	9	1
10	142201408	142203408	-0.656140951754155	1.0902122185723	-0.749244870007582	2.24676417433176	0.147797209262118	29	0	0	0	0	13	6785	4538	7424136	90391408	0.6045	0.3955	0	0	9	1
10	142219516	142221516	7.11970668878365	-0.107990632927085	-1.05943667914007	5.61290550860243	11.8195345248358	139	5	1	1	0	27	1213	0	7406028	90409516	0.5115	0.4885	0	0	0	1
10	142223085	142225085	5.08061991730009	-0.124792186375124	-1.62635739966248	7.32808363843361	13.5055753125433	66	2	4	7	0	27	0	0	7402459	90413085	0.5185	0.4815	0	0	7	1
10	142224527	142226527	24.6306840334247	-0.727066009437466	-2.13007037689241	7.12995638906429	19.2983347834242	82	3	4	2	0	23	0	933	7401017	90414527	0.48	0.52	0	0	15	1
10	143252319	143254319	-1.62420675650013	-2.39587477314006	-1.7580465673686	0.225111904665623	-0.679368235299454	31	2	0	0	0	8	76	471	6373225	91442319	0.5105	0.4895	100	100	22	1
10	143358947	143360947	8.76743699289593	-1.88468977060193	3.69807334849708	2.45138484939918	1.76812366780406	87	1	0	0	0	13	1084	1520	6266597	91548947	0.401	0.599	0	0	34	1
10	143359841	143361841	24.4125735507275	-3.59331250063865	2.35213821018906	3.14062116032463	15.4319950075253	140	8	0	0	0	11	190	626	6265703	91549841	0.3915	0.6085	0	0	64	1
10	143360534	143362534	30.1510506500595	-3.89870955178994	1.50796708000098	3.1852586016505	15.7999205451595	110	2	1	1	0	14	0	0	6265010	91550534	0.3715	0.6285	0	0	68	1
10	143362813	143364813	1.47495068636153	-0.145638736426963	-0.958013855259618	3.73125071933159	-0.840278961729608	44	0	0	0	10	29	781	345	6262731	91552813	0.5415	0.4585	100	100	4	1
10	144614467	144616467	15.7786667353159	0.117391112665221	-1.6171093501602	5.08273868588617	20.0451382468868	39	6	1	5	0	13	3676	8559	5011077	92804467	0.5355	0.4645	0	0	20	1
10	144777768	144779768	19.8874152937757	-1.56485312072739	0.30564421454252	3.82427779108433	5.58613152844379	111	2	1	8	0	16	0	578	4847776	92967768	0.4065	0.5935	0	0	35	1
10	145382527	145384527	-0.665095196681855	-1.52875893480961	25.7260483160907	1.19758988923071	0.502542528216741	126	0	2	2	0	6	184	0	4243017	93572527	0.435	0.565	0	0	9	1
10	145384181	145386181	12.737226862884	-3.29618710191446	61.7756713625358	3.10389636648117	3.22772616414815	68	0	1	2	0	5	0	0	4241363	93574181	0.4105	0.5895	0	0	37	1
10	145385113	145387113	7.66584101066563	-2.7359793191755	51.983477327757	2.70023469651206	2.33261855993571	126	8	1	2	0	11	401	0	4240431	93575113	0.427	0.573	0	0	14	1
10	145614533	145616533	16.3592749001695	-0.864270677779208	-1.02649527967325	5.26737360760734	9.59962817909409	113	13	2	3	0	12	0	5366	4011011	93804533	0.439	0.561	0	0	19	1
10	145623276	145625276	-1.10683794644839	1.24384068925203	-0.490490559346491	0.185140397973118	-0.732155811529276	26	8	0	0	0	11	7935	1332	4002268	93813276	0.604	0.396	100	0	6	1
10	146078189	146080189	39.4104301283479	-3.92777040845594	26.0500357693154	0.68274288522734	4.85193465066151	37	2	1	1	0	14	0	8	3547355	94268189	0.336	0.664	0	0	68	1
10	146376179	146378179	24.6847825965296	-1.93751854237412	-1.62635739966248	2.90434989532753	16.8135300547673	21	3	1	1	0	22	0	0	3249365	94566179	0.4545	0.5455	0	0	37	1
